Time,Unix,Fridge,Television,Microwave
2014-03-07 12:19:30,1394194770.0,0.0,21.0,2.0
2014-03-07 12:19:34,1394194774.0,0.0,21.0,2.0
2014-03-07 12:19:44,1394194784.0,0.0,21.0,3.0
2014-03-07 12:19:48,1394194788.0,0.0,21.0,2.0
2014-03-07 12:19:59,1394194799.0,0.0,22.0,2.0
2014-03-07 12:20:03,1394194803.0,0.0,22.0,2.0
2014-03-07 12:20:13,1394194813.0,0.0,21.0,2.0
2014-03-07 12:20:18,1394194818.0,0.0,21.0,2.0
2014-03-07 12:20:19,1394194819.0,0.0,21.0,2.0
2014-03-07 12:20:28,1394194828.0,0.0,22.0,2.0
2014-03-07 12:20:32,1394194832.0,0.0,21.0,2.0
2014-03-07 12:20:33,1394194833.0,0.0,21.0,2.0
2014-03-07 12:20:46,1394194846.0,0.0,21.0,2.0
2014-03-07 12:20:47,1394194847.0,0.0,21.0,2.0
2014-03-07 12:21:01,1394194861.0,0.0,21.0,2.0
2014-03-07 12:21:02,1394194862.0,0.0,21.0,2.0
2014-03-07 12:21:15,1394194875.0,0.0,22.0,2.0
2014-03-07 12:21:16,1394194876.0,0.0,22.0,2.0
2014-03-07 12:21:19,1394194879.0,0.0,22.0,2.0
2014-03-07 12:21:29,1394194889.0,0.0,21.0,2.0
2014-03-07 12:21:30,1394194890.0,0.0,21.0,2.0
2014-03-07 12:21:33,1394194893.0,0.0,21.0,2.0
2014-03-07 12:21:44,1394194904.0,0.0,22.0,2.0
2014-03-07 12:21:47,1394194907.0,0.0,21.0,2.0
2014-03-07 12:21:58,1394194918.0,0.0,22.0,2.0
2014-03-07 12:22:02,1394194922.0,0.0,22.0,2.0
2014-03-07 12:22:13,1394194933.0,0.0,22.0,2.0
2014-03-07 12:22:16,1394194936.0,0.0,22.0,2.0
2014-03-07 12:22:19,1394194939.0,0.0,21.0,3.0
2014-03-07 12:22:27,1394194947.0,0.0,21.0,2.0
2014-03-07 12:22:30,1394194950.0,0.0,21.0,2.0
2014-03-07 12:22:34,1394194954.0,0.0,21.0,2.0
2014-03-07 12:22:44,1394194964.0,0.0,21.0,2.0
2014-03-07 12:22:48,1394194968.0,0.0,21.0,2.0
2014-03-07 12:22:59,1394194979.0,0.0,21.0,2.0
2014-03-07 12:23:02,1394194982.0,0.0,22.0,2.0
2014-03-07 12:23:13,1394194993.0,0.0,21.0,3.0
2014-03-07 12:23:16,1394194996.0,0.0,21.0,3.0
2014-03-07 12:23:20,1394195000.0,0.0,21.0,2.0
2014-03-07 12:23:27,1394195007.0,0.0,22.0,2.0
2014-03-07 12:23:31,1394195011.0,0.0,21.0,2.0
2014-03-07 12:23:34,1394195014.0,0.0,21.0,2.0
2014-03-07 12:23:45,1394195025.0,0.0,21.0,2.0
2014-03-07 12:23:48,1394195028.0,0.0,21.0,2.0
2014-03-07 12:23:59,1394195039.0,0.0,22.0,3.0
2014-03-07 12:24:03,1394195043.0,0.0,21.0,2.0
2014-03-07 12:24:13,1394195053.0,0.0,21.0,2.0
2014-03-07 12:24:17,1394195057.0,0.0,21.0,2.0
2014-03-07 12:24:18,1394195058.0,0.0,21.0,2.0
2014-03-07 12:24:28,1394195068.0,0.0,21.0,2.0
2014-03-07 12:24:31,1394195071.0,0.0,21.0,2.0
2014-03-07 12:24:32,1394195072.0,0.0,21.0,2.0
2014-03-07 12:24:46,1394195086.0,0.0,21.0,2.0
2014-03-07 12:24:47,1394195087.0,0.0,21.0,2.0
2014-03-07 12:25:00,1394195100.0,0.0,21.0,2.0
2014-03-07 12:25:01,1394195101.0,0.0,21.0,2.0
2014-03-07 12:25:14,1394195114.0,0.0,21.0,2.0
2014-03-07 12:25:15,1394195115.0,0.0,21.0,2.0
2014-03-07 12:25:19,1394195119.0,0.0,21.0,2.0
2014-03-07 12:25:29,1394195129.0,0.0,21.0,2.0
2014-03-07 12:25:30,1394195130.0,0.0,21.0,2.0
2014-03-07 12:25:33,1394195133.0,0.0,21.0,2.0
2014-03-07 12:25:44,1394195144.0,0.0,21.0,2.0
2014-03-07 12:25:47,1394195147.0,0.0,21.0,2.0
2014-03-07 12:25:58,1394195158.0,0.0,21.0,2.0
2014-03-07 12:26:02,1394195162.0,0.0,21.0,2.0
2014-03-07 12:26:13,1394195173.0,0.0,21.0,2.0
2014-03-07 12:26:18,1394195178.0,0.0,21.0,2.0
2014-03-07 12:26:21,1394195181.0,0.0,21.0,2.0
2014-03-07 12:26:27,1394195187.0,0.0,21.0,2.0
2014-03-07 12:26:32,1394195192.0,0.0,21.0,2.0
2014-03-07 12:26:35,1394195195.0,0.0,21.0,2.0
2014-03-07 12:26:46,1394195206.0,0.0,21.0,2.0
2014-03-07 12:26:49,1394195209.0,0.0,21.0,2.0
2014-03-07 12:27:01,1394195221.0,0.0,21.0,2.0
2014-03-07 12:27:04,1394195224.0,0.0,22.0,2.0
2014-03-07 12:27:15,1394195235.0,0.0,22.0,2.0
2014-03-07 12:27:18,1394195238.0,0.0,22.0,2.0
2014-03-07 12:27:29,1394195249.0,0.0,21.0,2.0
2014-03-07 12:27:32,1394195252.0,0.0,21.0,2.0
2014-03-07 12:27:33,1394195253.0,0.0,21.0,2.0
2014-03-07 12:27:43,1394195263.0,0.0,21.0,2.0
2014-03-07 12:27:47,1394195267.0,0.0,22.0,2.0
2014-03-07 12:27:58,1394195278.0,0.0,22.0,2.0
2014-03-07 12:28:01,1394195281.0,0.0,22.0,3.0
2014-03-07 12:28:12,1394195292.0,0.0,21.0,2.0
2014-03-07 12:28:16,1394195296.0,0.0,21.0,2.0
2014-03-07 12:28:19,1394195299.0,0.0,21.0,2.0
2014-03-07 12:28:26,1394195306.0,0.0,21.0,2.0
2014-03-07 12:28:30,1394195310.0,0.0,21.0,2.0
2014-03-07 12:28:33,1394195313.0,0.0,21.0,2.0
2014-03-07 12:28:44,1394195324.0,0.0,22.0,2.0
2014-03-07 12:28:47,1394195327.0,0.0,22.0,2.0
2014-03-07 12:28:58,1394195338.0,0.0,21.0,2.0
2014-03-07 12:29:01,1394195341.0,0.0,21.0,2.0
2014-03-07 12:29:13,1394195353.0,0.0,22.0,2.0
2014-03-07 12:29:16,1394195356.0,0.0,22.0,2.0
2014-03-07 12:29:19,1394195359.0,0.0,21.0,2.0
2014-03-07 12:29:27,1394195367.0,0.0,22.0,2.0
2014-03-07 12:29:30,1394195370.0,0.0,21.0,2.0
2014-03-07 12:29:33,1394195373.0,0.0,21.0,2.0
2014-03-07 12:29:44,1394195384.0,0.0,22.0,2.0
2014-03-07 12:29:47,1394195387.0,0.0,22.0,2.0
2014-03-07 12:29:58,1394195398.0,0.0,21.0,2.0
2014-03-07 12:30:01,1394195401.0,0.0,21.0,2.0
2014-03-07 12:30:13,1394195413.0,0.0,21.0,2.0
2014-03-07 12:30:16,1394195416.0,0.0,21.0,2.0
2014-03-07 12:30:19,1394195419.0,0.0,22.0,2.0
2014-03-07 12:30:27,1394195427.0,0.0,22.0,2.0
2014-03-07 12:30:30,1394195430.0,0.0,22.0,2.0
2014-03-07 12:30:34,1394195434.0,0.0,21.0,2.0
2014-03-07 12:30:44,1394195444.0,0.0,22.0,2.0
2014-03-07 12:30:48,1394195448.0,0.0,22.0,2.0
2014-03-07 12:30:58,1394195458.0,0.0,22.0,2.0
2014-03-07 12:31:02,1394195462.0,0.0,22.0,2.0
2014-03-07 12:31:13,1394195473.0,0.0,21.0,3.0
2014-03-07 12:31:16,1394195476.0,0.0,21.0,2.0
2014-03-07 12:31:19,1394195479.0,0.0,21.0,2.0
2014-03-07 12:31:27,1394195487.0,0.0,21.0,3.0
2014-03-07 12:31:31,1394195491.0,0.0,21.0,2.0
2014-03-07 12:31:33,1394195493.0,0.0,21.0,2.0
2014-03-07 12:31:45,1394195505.0,0.0,21.0,2.0
2014-03-07 12:31:47,1394195507.0,0.0,22.0,2.0
2014-03-07 12:31:59,1394195519.0,0.0,21.0,2.0
2014-03-07 12:32:01,1394195521.0,0.0,21.0,2.0
2014-03-07 12:32:14,1394195534.0,0.0,21.0,2.0
2014-03-07 12:32:16,1394195536.0,0.0,21.0,2.0
2014-03-07 12:32:19,1394195539.0,0.0,22.0,2.0
2014-03-07 12:32:28,1394195548.0,0.0,20.0,2.0
2014-03-07 12:32:30,1394195550.0,0.0,21.0,2.0
2014-03-07 12:32:33,1394195553.0,0.0,21.0,2.0
2014-03-07 12:32:44,1394195564.0,0.0,21.0,2.0
2014-03-07 12:32:48,1394195568.0,0.0,21.0,2.0
2014-03-07 12:32:58,1394195578.0,0.0,21.0,2.0
2014-03-07 12:33:02,1394195582.0,0.0,21.0,2.0
2014-03-07 12:33:13,1394195593.0,0.0,21.0,3.0
2014-03-07 12:33:16,1394195596.0,0.0,21.0,3.0
2014-03-07 12:33:18,1394195598.0,0.0,21.0,3.0
2014-03-07 12:33:27,1394195607.0,0.0,21.0,2.0
2014-03-07 12:33:30,1394195610.0,0.0,21.0,2.0
2014-03-07 12:33:33,1394195613.0,0.0,21.0,2.0
2014-03-07 12:33:44,1394195624.0,0.0,21.0,2.0
2014-03-07 12:33:47,1394195627.0,0.0,21.0,2.0
2014-03-07 12:33:59,1394195639.0,0.0,21.0,3.0
2014-03-07 12:34:01,1394195641.0,0.0,21.0,3.0
2014-03-07 12:34:13,1394195653.0,0.0,21.0,2.0
2014-03-07 12:34:16,1394195656.0,0.0,21.0,2.0
2014-03-07 12:34:19,1394195659.0,0.0,22.0,2.0
2014-03-07 12:34:27,1394195667.0,0.0,21.0,2.0
2014-03-07 12:34:30,1394195670.0,0.0,21.0,2.0
2014-03-07 12:34:33,1394195673.0,0.0,21.0,2.0
2014-03-07 12:34:44,1394195684.0,0.0,22.0,2.0
2014-03-07 12:34:47,1394195687.0,0.0,22.0,2.0
2014-03-07 12:34:59,1394195699.0,0.0,21.0,2.0
2014-03-07 12:35:01,1394195701.0,286.0,22.0,2.0
2014-03-07 12:35:13,1394195713.0,94.0,21.0,2.0
2014-03-07 12:35:16,1394195716.0,94.0,21.0,2.0
2014-03-07 12:35:19,1394195719.0,96.0,21.0,2.0
2014-03-07 12:35:27,1394195727.0,96.0,21.0,3.0
2014-03-07 12:35:30,1394195730.0,96.0,21.0,2.0
2014-03-07 12:35:33,1394195733.0,96.0,21.0,2.0
2014-03-07 12:35:44,1394195744.0,94.0,21.0,2.0
2014-03-07 12:35:48,1394195748.0,94.0,21.0,2.0
2014-03-07 12:35:58,1394195758.0,93.0,21.0,2.0
2014-03-07 12:36:02,1394195762.0,93.0,22.0,2.0
2014-03-07 12:36:13,1394195773.0,93.0,21.0,2.0
2014-03-07 12:36:16,1394195776.0,92.0,21.0,2.0
2014-03-07 12:36:19,1394195779.0,92.0,21.0,2.0
2014-03-07 12:36:27,1394195787.0,92.0,21.0,2.0
2014-03-07 12:36:31,1394195791.0,92.0,21.0,2.0
2014-03-07 12:36:33,1394195793.0,92.0,21.0,2.0
2014-03-07 12:36:45,1394195805.0,90.0,21.0,2.0
2014-03-07 12:36:47,1394195807.0,90.0,21.0,2.0
2014-03-07 12:36:59,1394195819.0,89.0,21.0,3.0
2014-03-07 12:37:02,1394195822.0,89.0,21.0,3.0
2014-03-07 12:37:13,1394195833.0,88.0,21.0,2.0
2014-03-07 12:37:16,1394195836.0,88.0,21.0,2.0
2014-03-07 12:37:18,1394195838.0,87.0,21.0,2.0
2014-03-07 12:37:28,1394195848.0,87.0,21.0,2.0
2014-03-07 12:37:30,1394195850.0,87.0,21.0,2.0
2014-03-07 12:37:33,1394195853.0,87.0,21.0,2.0
2014-03-07 12:37:44,1394195864.0,86.0,22.0,2.0
2014-03-07 12:37:47,1394195867.0,86.0,22.0,2.0
2014-03-07 12:37:59,1394195879.0,85.0,21.0,2.0
2014-03-07 12:38:01,1394195881.0,85.0,21.0,2.0
2014-03-07 12:38:13,1394195893.0,84.0,21.0,2.0
2014-03-07 12:38:15,1394195895.0,84.0,21.0,2.0
2014-03-07 12:38:19,1394195899.0,84.0,21.0,2.0
2014-03-07 12:38:27,1394195907.0,84.0,22.0,2.0
2014-03-07 12:38:30,1394195910.0,84.0,22.0,2.0
2014-03-07 12:38:33,1394195913.0,83.0,22.0,2.0
2014-03-07 12:38:44,1394195924.0,83.0,22.0,2.0
2014-03-07 12:38:48,1394195928.0,83.0,22.0,2.0
2014-03-07 12:38:58,1394195938.0,83.0,21.0,2.0
2014-03-07 12:39:02,1394195942.0,83.0,21.0,2.0
2014-03-07 12:39:13,1394195953.0,83.0,22.0,2.0
2014-03-07 12:39:16,1394195956.0,83.0,21.0,2.0
2014-03-07 12:39:19,1394195959.0,83.0,21.0,2.0
2014-03-07 12:39:27,1394195967.0,83.0,22.0,2.0
2014-03-07 12:39:31,1394195971.0,82.0,22.0,2.0
2014-03-07 12:39:33,1394195973.0,82.0,21.0,2.0
2014-03-07 12:39:45,1394195985.0,82.0,21.0,2.0
2014-03-07 12:39:47,1394195987.0,82.0,21.0,2.0
2014-03-07 12:39:59,1394195999.0,81.0,21.0,3.0
2014-03-07 12:40:01,1394196001.0,81.0,21.0,3.0
2014-03-07 12:40:14,1394196014.0,81.0,21.0,2.0
2014-03-07 12:40:15,1394196015.0,81.0,21.0,2.0
2014-03-07 12:40:19,1394196019.0,81.0,21.0,2.0
2014-03-07 12:40:28,1394196028.0,81.0,21.0,2.0
2014-03-07 12:40:30,1394196030.0,81.0,21.0,2.0
2014-03-07 12:40:33,1394196033.0,81.0,21.0,2.0
2014-03-07 12:40:44,1394196044.0,80.0,21.0,2.0
2014-03-07 12:40:47,1394196047.0,80.0,21.0,2.0
2014-03-07 12:40:59,1394196059.0,81.0,21.0,2.0
2014-03-07 12:41:02,1394196062.0,81.0,21.0,2.0
2014-03-07 12:41:14,1394196074.0,81.0,21.0,2.0
2014-03-07 12:41:16,1394196076.0,81.0,21.0,2.0
2014-03-07 12:41:19,1394196079.0,81.0,21.0,2.0
2014-03-07 12:41:28,1394196088.0,80.0,21.0,3.0
2014-03-07 12:41:30,1394196090.0,80.0,21.0,2.0
2014-03-07 12:41:33,1394196093.0,80.0,21.0,2.0
2014-03-07 12:41:45,1394196105.0,79.0,22.0,2.0
2014-03-07 12:41:47,1394196107.0,79.0,22.0,2.0
2014-03-07 12:41:59,1394196119.0,80.0,21.0,2.0
2014-03-07 12:42:02,1394196122.0,80.0,21.0,2.0
2014-03-07 12:42:13,1394196133.0,79.0,21.0,2.0
2014-03-07 12:42:16,1394196136.0,80.0,21.0,3.0
2014-03-07 12:42:18,1394196138.0,80.0,21.0,3.0
2014-03-07 12:42:27,1394196147.0,80.0,22.0,2.0
2014-03-07 12:42:30,1394196150.0,79.0,21.0,2.0
2014-03-07 12:42:32,1394196152.0,79.0,21.0,2.0
2014-03-07 12:42:44,1394196164.0,79.0,21.0,2.0
2014-03-07 12:42:46,1394196166.0,79.0,21.0,2.0
2014-03-07 12:42:59,1394196179.0,78.0,21.0,2.0
2014-03-07 12:43:01,1394196181.0,78.0,21.0,2.0
2014-03-07 12:43:13,1394196193.0,79.0,21.0,2.0
2014-03-07 12:43:15,1394196195.0,79.0,21.0,2.0
2014-03-07 12:43:19,1394196199.0,79.0,21.0,2.0
2014-03-07 12:43:27,1394196207.0,79.0,21.0,2.0
2014-03-07 12:43:30,1394196210.0,79.0,21.0,2.0
2014-03-07 12:43:33,1394196213.0,79.0,22.0,2.0
2014-03-07 12:43:44,1394196224.0,78.0,21.0,2.0
2014-03-07 12:43:48,1394196228.0,78.0,21.0,3.0
2014-03-07 12:43:59,1394196239.0,78.0,21.0,3.0
2014-03-07 12:44:02,1394196242.0,78.0,21.0,2.0
2014-03-07 12:44:13,1394196253.0,78.0,22.0,2.0
2014-03-07 12:44:16,1394196256.0,78.0,21.0,2.0
2014-03-07 12:44:20,1394196260.0,78.0,21.0,2.0
2014-03-07 12:44:27,1394196267.0,78.0,21.0,2.0
2014-03-07 12:44:31,1394196271.0,78.0,21.0,2.0
2014-03-07 12:44:34,1394196274.0,78.0,21.0,2.0
2014-03-07 12:44:45,1394196285.0,78.0,22.0,2.0
2014-03-07 12:44:48,1394196288.0,78.0,22.0,2.0
2014-03-07 12:44:59,1394196299.0,78.0,22.0,2.0
2014-03-07 12:45:03,1394196303.0,78.0,21.0,2.0
2014-03-07 12:45:15,1394196315.0,77.0,21.0,2.0
2014-03-07 12:45:17,1394196317.0,78.0,21.0,2.0
2014-03-07 12:45:19,1394196319.0,78.0,21.0,2.0
2014-03-07 12:45:29,1394196329.0,77.0,21.0,2.0
2014-03-07 12:45:31,1394196331.0,77.0,21.0,2.0
2014-03-07 12:45:34,1394196334.0,77.0,22.0,2.0
2014-03-07 12:45:46,1394196346.0,77.0,21.0,2.0
2014-03-07 12:45:48,1394196348.0,77.0,21.0,2.0
2014-03-07 12:46:00,1394196360.0,77.0,21.0,2.0
2014-03-07 12:46:02,1394196362.0,77.0,21.0,2.0
2014-03-07 12:46:14,1394196374.0,77.0,21.0,2.0
2014-03-07 12:46:17,1394196377.0,77.0,21.0,2.0
2014-03-07 12:46:19,1394196379.0,77.0,21.0,2.0
2014-03-07 12:46:29,1394196389.0,77.0,21.0,2.0
2014-03-07 12:46:31,1394196391.0,76.0,21.0,2.0
2014-03-07 12:46:33,1394196393.0,76.0,21.0,2.0
2014-03-07 12:46:45,1394196405.0,77.0,21.0,3.0
2014-03-07 12:46:47,1394196407.0,77.0,21.0,2.0
2014-03-07 12:46:59,1394196419.0,77.0,21.0,2.0
2014-03-07 12:47:01,1394196421.0,76.0,22.0,2.0
2014-03-07 12:47:14,1394196434.0,77.0,22.0,2.0
2014-03-07 12:47:16,1394196436.0,77.0,22.0,2.0
2014-03-07 12:47:19,1394196439.0,76.0,22.0,2.0
2014-03-07 12:47:28,1394196448.0,76.0,21.0,2.0
2014-03-07 12:47:30,1394196450.0,76.0,21.0,2.0
2014-03-07 12:47:33,1394196453.0,77.0,21.0,2.0
2014-03-07 12:47:44,1394196464.0,76.0,21.0,2.0
2014-03-07 12:47:47,1394196467.0,76.0,21.0,2.0
2014-03-07 12:47:58,1394196478.0,76.0,21.0,2.0
2014-03-07 12:48:01,1394196481.0,76.0,21.0,2.0
2014-03-07 12:48:13,1394196493.0,76.0,21.0,2.0
2014-03-07 12:48:16,1394196496.0,76.0,21.0,2.0
2014-03-07 12:48:19,1394196499.0,76.0,21.0,2.0
2014-03-07 12:48:27,1394196507.0,76.0,22.0,2.0
2014-03-07 12:48:30,1394196510.0,76.0,21.0,2.0
2014-03-07 12:48:33,1394196513.0,76.0,21.0,2.0
2014-03-07 12:48:44,1394196524.0,76.0,21.0,2.0
2014-03-07 12:48:48,1394196528.0,76.0,21.0,2.0
2014-03-07 12:48:58,1394196538.0,76.0,21.0,2.0
2014-03-07 12:49:02,1394196542.0,76.0,21.0,2.0
2014-03-07 12:49:13,1394196553.0,76.0,21.0,2.0
2014-03-07 12:49:16,1394196556.0,75.0,21.0,2.0
2014-03-07 12:49:18,1394196558.0,75.0,21.0,2.0
2014-03-07 12:49:27,1394196567.0,75.0,21.0,2.0
2014-03-07 12:49:30,1394196570.0,76.0,21.0,2.0
2014-03-07 12:49:33,1394196573.0,76.0,21.0,2.0
2014-03-07 12:49:45,1394196585.0,76.0,21.0,2.0
2014-03-07 12:49:47,1394196587.0,76.0,21.0,2.0
2014-03-07 12:49:59,1394196599.0,75.0,21.0,2.0
2014-03-07 12:50:01,1394196601.0,75.0,21.0,2.0
2014-03-07 12:50:13,1394196613.0,75.0,21.0,3.0
2014-03-07 12:50:15,1394196615.0,75.0,21.0,3.0
2014-03-07 12:50:19,1394196619.0,76.0,21.0,2.0
2014-03-07 12:50:27,1394196627.0,76.0,21.0,2.0
2014-03-07 12:50:30,1394196630.0,76.0,21.0,2.0
2014-03-07 12:50:33,1394196633.0,75.0,22.0,2.0
2014-03-07 12:50:44,1394196644.0,74.0,22.0,2.0
2014-03-07 12:50:47,1394196647.0,74.0,22.0,2.0
2014-03-07 12:50:58,1394196658.0,75.0,22.0,3.0
2014-03-07 12:51:02,1394196662.0,75.0,22.0,3.0
2014-03-07 12:51:12,1394196672.0,74.0,21.0,2.0
2014-03-07 12:51:16,1394196676.0,75.0,22.0,2.0
2014-03-07 12:51:19,1394196679.0,75.0,22.0,2.0
2014-03-07 12:51:27,1394196687.0,75.0,21.0,2.0
2014-03-07 12:51:30,1394196690.0,75.0,21.0,2.0
2014-03-07 12:51:34,1394196694.0,75.0,21.0,2.0
2014-03-07 12:51:44,1394196704.0,75.0,22.0,2.0
2014-03-07 12:51:48,1394196708.0,75.0,22.0,2.0
2014-03-07 12:51:59,1394196719.0,75.0,21.0,2.0
2014-03-07 12:52:02,1394196722.0,75.0,21.0,2.0
2014-03-07 12:52:13,1394196733.0,76.0,22.0,2.0
2014-03-07 12:52:16,1394196736.0,76.0,22.0,2.0
2014-03-07 12:52:19,1394196739.0,76.0,21.0,2.0
2014-03-07 12:52:27,1394196747.0,74.0,21.0,2.0
2014-03-07 12:52:31,1394196751.0,75.0,21.0,2.0
2014-03-07 12:52:33,1394196753.0,75.0,21.0,2.0
2014-03-07 12:52:45,1394196765.0,75.0,22.0,2.0
2014-03-07 12:52:47,1394196767.0,75.0,22.0,2.0
2014-03-07 12:52:59,1394196779.0,75.0,21.0,2.0
2014-03-07 12:53:01,1394196781.0,75.0,22.0,2.0
2014-03-07 12:53:13,1394196793.0,75.0,21.0,2.0
2014-03-07 12:53:15,1394196795.0,75.0,21.0,2.0
2014-03-07 12:53:18,1394196798.0,75.0,21.0,2.0
2014-03-07 12:53:28,1394196808.0,74.0,21.0,3.0
2014-03-07 12:53:30,1394196810.0,74.0,21.0,3.0
2014-03-07 12:53:33,1394196813.0,74.0,22.0,3.0
2014-03-07 12:53:44,1394196824.0,74.0,22.0,2.0
2014-03-07 12:53:47,1394196827.0,74.0,22.0,2.0
2014-03-07 12:53:58,1394196838.0,74.0,22.0,3.0
2014-03-07 12:54:01,1394196841.0,74.0,22.0,3.0
2014-03-07 12:54:13,1394196853.0,74.0,21.0,3.0
2014-03-07 12:54:16,1394196856.0,74.0,22.0,2.0
2014-03-07 12:54:19,1394196859.0,74.0,22.0,2.0
2014-03-07 12:54:27,1394196867.0,74.0,21.0,2.0
2014-03-07 12:54:30,1394196870.0,74.0,21.0,2.0
2014-03-07 12:54:33,1394196873.0,74.0,21.0,2.0
2014-03-07 12:54:44,1394196884.0,74.0,21.0,2.0
2014-03-07 12:54:47,1394196887.0,74.0,21.0,2.0
2014-03-07 12:54:59,1394196899.0,74.0,21.0,2.0
2014-03-07 12:55:02,1394196902.0,74.0,21.0,2.0
2014-03-07 12:55:13,1394196913.0,73.0,21.0,3.0
2014-03-07 12:55:16,1394196916.0,73.0,21.0,3.0
2014-03-07 12:55:19,1394196919.0,73.0,21.0,3.0
2014-03-07 12:55:27,1394196927.0,73.0,21.0,2.0
2014-03-07 12:55:30,1394196930.0,74.0,22.0,3.0
2014-03-07 12:55:34,1394196934.0,74.0,22.0,3.0
2014-03-07 12:55:44,1394196944.0,74.0,21.0,2.0
2014-03-07 12:55:48,1394196948.0,74.0,21.0,2.0
2014-03-07 12:55:58,1394196958.0,74.0,21.0,2.0
2014-03-07 12:56:02,1394196962.0,74.0,21.0,2.0
2014-03-07 12:56:13,1394196973.0,74.0,21.0,2.0
2014-03-07 12:56:16,1394196976.0,73.0,21.0,2.0
2014-03-07 12:56:18,1394196978.0,73.0,21.0,2.0
2014-03-07 12:56:27,1394196987.0,73.0,22.0,2.0
2014-03-07 12:56:31,1394196991.0,73.0,22.0,2.0
2014-03-07 12:56:33,1394196993.0,73.0,21.0,2.0
2014-03-07 12:56:45,1394197005.0,73.0,21.0,3.0
2014-03-07 12:56:47,1394197007.0,73.0,21.0,3.0
2014-03-07 12:56:59,1394197019.0,73.0,21.0,2.0
2014-03-07 12:57:01,1394197021.0,73.0,21.0,2.0
2014-03-07 12:57:14,1394197034.0,72.0,22.0,2.0
2014-03-07 12:57:16,1394197036.0,73.0,22.0,2.0
2014-03-07 12:57:19,1394197039.0,73.0,22.0,2.0
2014-03-07 12:57:28,1394197048.0,73.0,21.0,2.0
2014-03-07 12:57:30,1394197050.0,73.0,21.0,2.0
2014-03-07 12:57:33,1394197053.0,73.0,21.0,2.0
2014-03-07 12:57:44,1394197064.0,73.0,22.0,2.0
2014-03-07 12:57:48,1394197068.0,72.0,21.0,2.0
2014-03-07 12:57:58,1394197078.0,74.0,21.0,3.0
2014-03-07 12:58:02,1394197082.0,74.0,21.0,3.0
2014-03-07 12:58:12,1394197092.0,73.0,21.0,2.0
2014-03-07 12:58:16,1394197096.0,73.0,21.0,2.0
2014-03-07 12:58:18,1394197098.0,73.0,21.0,2.0
2014-03-07 12:58:27,1394197107.0,73.0,21.0,3.0
2014-03-07 12:58:30,1394197110.0,73.0,21.0,2.0
2014-03-07 12:58:33,1394197113.0,73.0,21.0,2.0
2014-03-07 12:58:45,1394197125.0,73.0,21.0,2.0
2014-03-07 12:58:47,1394197127.0,73.0,21.0,2.0
2014-03-07 12:58:59,1394197139.0,73.0,21.0,3.0
2014-03-07 12:59:01,1394197141.0,73.0,20.0,3.0
2014-03-07 12:59:13,1394197153.0,73.0,22.0,3.0
2014-03-07 12:59:15,1394197155.0,73.0,22.0,3.0
2014-03-07 12:59:19,1394197159.0,73.0,22.0,2.0
2014-03-07 12:59:27,1394197167.0,73.0,22.0,2.0
2014-03-07 12:59:29,1394197169.0,73.0,22.0,2.0
2014-03-07 12:59:33,1394197173.0,73.0,22.0,2.0
2014-03-07 12:59:44,1394197184.0,73.0,21.0,2.0
2014-03-07 12:59:47,1394197187.0,73.0,21.0,2.0
2014-03-07 12:59:59,1394197199.0,72.0,21.0,2.0
2014-03-07 13:00:01,1394197201.0,72.0,21.0,2.0
2014-03-07 13:00:13,1394197213.0,72.0,21.0,2.0
2014-03-07 13:00:16,1394197216.0,73.0,21.0,2.0
2014-03-07 13:00:19,1394197219.0,73.0,21.0,2.0
2014-03-07 13:00:27,1394197227.0,72.0,21.0,2.0
2014-03-07 13:00:30,1394197230.0,73.0,21.0,2.0
2014-03-07 13:00:33,1394197233.0,73.0,21.0,3.0
2014-03-07 13:00:44,1394197244.0,72.0,21.0,2.0
2014-03-07 13:00:47,1394197247.0,72.0,21.0,2.0
2014-03-07 13:00:58,1394197258.0,72.0,21.0,2.0
2014-03-07 13:01:02,1394197262.0,72.0,21.0,2.0
2014-03-07 13:01:13,1394197273.0,72.0,21.0,2.0
2014-03-07 13:01:16,1394197276.0,72.0,21.0,2.0
2014-03-07 13:01:18,1394197278.0,72.0,21.0,2.0
2014-03-07 13:01:27,1394197287.0,72.0,21.0,2.0
2014-03-07 13:01:30,1394197290.0,72.0,21.0,2.0
2014-03-07 13:01:32,1394197292.0,73.0,21.0,2.0
2014-03-07 13:01:44,1394197304.0,73.0,21.0,2.0
2014-03-07 13:01:46,1394197306.0,73.0,21.0,2.0
2014-03-07 13:01:59,1394197319.0,72.0,21.0,2.0
2014-03-07 13:02:01,1394197321.0,72.0,21.0,2.0
2014-03-07 13:02:13,1394197333.0,72.0,21.0,2.0
2014-03-07 13:02:15,1394197335.0,72.0,21.0,2.0
2014-03-07 13:02:18,1394197338.0,72.0,21.0,2.0
2014-03-07 13:02:27,1394197347.0,72.0,22.0,2.0
2014-03-07 13:02:29,1394197349.0,72.0,22.0,2.0
2014-03-07 13:02:33,1394197353.0,72.0,21.0,2.0
2014-03-07 13:02:43,1394197363.0,72.0,21.0,2.0
2014-03-07 13:02:47,1394197367.0,72.0,22.0,2.0
2014-03-07 13:02:57,1394197377.0,72.0,21.0,2.0
2014-03-07 13:03:01,1394197381.0,72.0,21.0,2.0
2014-03-07 13:03:12,1394197392.0,72.0,22.0,3.0
