Time,Unix,Fridge,Television,Microwave
2014-03-08 00:53:12,1394239992.0,9.0,27.0,1.0
2014-03-08 00:53:16,1394239996.0,10.0,27.0,1.0
2014-03-08 00:53:19,1394239999.0,10.0,29.0,1.0
2014-03-08 00:53:27,1394240007.0,9.0,28.0,1.0
2014-03-08 00:53:30,1394240010.0,9.0,28.0,1.0
2014-03-08 00:53:33,1394240013.0,9.0,28.0,1.0
2014-03-08 00:53:44,1394240024.0,9.0,28.0,1.0
2014-03-08 00:53:47,1394240027.0,9.0,28.0,1.0
2014-03-08 00:53:59,1394240039.0,9.0,27.0,1.0
2014-03-08 00:54:01,1394240041.0,9.0,27.0,1.0
2014-03-08 00:54:13,1394240053.0,10.0,28.0,1.0
2014-03-08 00:54:16,1394240056.0,10.0,28.0,1.0
2014-03-08 00:54:18,1394240058.0,10.0,28.0,1.0
2014-03-08 00:54:27,1394240067.0,9.0,27.0,1.0
2014-03-08 00:54:30,1394240070.0,10.0,27.0,1.0
2014-03-08 00:54:33,1394240073.0,10.0,27.0,1.0
2014-03-08 00:54:44,1394240084.0,9.0,28.0,1.0
2014-03-08 00:54:47,1394240087.0,10.0,28.0,1.0
2014-03-08 00:54:58,1394240098.0,9.0,27.0,1.0
2014-03-08 00:55:01,1394240101.0,9.0,27.0,1.0
2014-03-08 00:55:13,1394240113.0,9.0,27.0,1.0
2014-03-08 00:55:16,1394240116.0,9.0,27.0,1.0
2014-03-08 00:55:19,1394240119.0,10.0,27.0,1.0
2014-03-08 00:55:27,1394240127.0,9.0,28.0,1.0
2014-03-08 00:55:30,1394240130.0,9.0,28.0,1.0
2014-03-08 00:55:33,1394240133.0,9.0,28.0,1.0
2014-03-08 00:55:44,1394240144.0,9.0,27.0,1.0
2014-03-08 00:55:47,1394240147.0,9.0,27.0,1.0
2014-03-08 00:55:58,1394240158.0,9.0,28.0,1.0
2014-03-08 00:56:01,1394240161.0,10.0,27.0,1.0
2014-03-08 00:56:13,1394240173.0,9.0,27.0,1.0
2014-03-08 00:56:16,1394240176.0,9.0,27.0,1.0
2014-03-08 00:56:20,1394240180.0,9.0,27.0,1.0
2014-03-08 00:56:27,1394240187.0,9.0,28.0,1.0
2014-03-08 00:56:30,1394240190.0,9.0,28.0,1.0
2014-03-08 00:56:34,1394240194.0,9.0,28.0,1.0
2014-03-08 00:56:44,1394240204.0,9.0,27.0,1.0
2014-03-08 00:56:48,1394240208.0,9.0,27.0,1.0
2014-03-08 00:56:58,1394240218.0,9.0,27.0,1.0
2014-03-08 00:57:02,1394240222.0,9.0,27.0,1.0
2014-03-08 00:57:13,1394240233.0,9.0,28.0,1.0
2014-03-08 00:57:17,1394240237.0,9.0,27.0,1.0
2014-03-08 00:57:19,1394240239.0,9.0,27.0,1.0
2014-03-08 00:57:27,1394240247.0,9.0,27.0,1.0
2014-03-08 00:57:31,1394240251.0,9.0,27.0,1.0
2014-03-08 00:57:33,1394240253.0,9.0,27.0,1.0
2014-03-08 00:57:45,1394240265.0,9.0,27.0,1.0
2014-03-08 00:57:47,1394240267.0,9.0,27.0,1.0
2014-03-08 00:57:59,1394240279.0,9.0,28.0,1.0
2014-03-08 00:58:02,1394240282.0,9.0,28.0,1.0
2014-03-08 00:58:14,1394240294.0,9.0,28.0,1.0
2014-03-08 00:58:16,1394240296.0,9.0,28.0,1.0
2014-03-08 00:58:19,1394240299.0,9.0,27.0,1.0
2014-03-08 00:58:28,1394240308.0,9.0,27.0,1.0
2014-03-08 00:58:30,1394240310.0,9.0,27.0,1.0
2014-03-08 00:58:33,1394240313.0,9.0,27.0,1.0
2014-03-08 00:58:49,1394240329.0,9.0,27.0,1.0
2014-03-08 00:58:52,1394240332.0,10.0,27.0,1.0
2014-03-08 00:59:04,1394240344.0,142.0,28.0,1.0
2014-03-08 00:59:06,1394240346.0,142.0,28.0,1.0
2014-03-08 00:59:18,1394240358.0,144.0,27.0,1.0
2014-03-08 00:59:19,1394240359.0,144.0,27.0,1.0
2014-03-08 00:59:21,1394240361.0,140.0,27.0,1.0
2014-03-08 00:59:32,1394240372.0,137.0,27.0,1.0
2014-03-08 00:59:33,1394240373.0,137.0,27.0,1.0
2014-03-08 00:59:35,1394240375.0,137.0,27.0,1.0
2014-03-08 00:59:48,1394240388.0,126.0,28.0,1.0
2014-03-08 00:59:49,1394240389.0,126.0,28.0,1.0
2014-03-08 01:00:02,1394240402.0,128.0,28.0,1.0
2014-03-08 01:00:03,1394240403.0,126.0,28.0,1.0
2014-03-08 01:00:16,1394240416.0,125.0,28.0,1.0
2014-03-08 01:00:18,1394240418.0,125.0,28.0,1.0
2014-03-08 01:00:19,1394240419.0,125.0,28.0,1.0
2014-03-08 01:00:30,1394240430.0,124.0,28.0,1.0
2014-03-08 01:00:32,1394240432.0,124.0,28.0,1.0
2014-03-08 01:00:33,1394240433.0,124.0,28.0,1.0
2014-03-08 01:00:45,1394240445.0,124.0,28.0,1.0
2014-03-08 01:00:47,1394240447.0,124.0,28.0,1.0
2014-03-08 01:00:59,1394240459.0,122.0,28.0,1.0
2014-03-08 01:01:01,1394240461.0,122.0,28.0,1.0
2014-03-08 01:01:13,1394240473.0,122.0,28.0,1.0
2014-03-08 01:01:16,1394240476.0,122.0,28.0,1.0
2014-03-08 01:01:19,1394240479.0,121.0,27.0,1.0
2014-03-08 01:01:27,1394240487.0,123.0,28.0,1.0
2014-03-08 01:01:30,1394240490.0,122.0,28.0,1.0
2014-03-08 01:01:34,1394240494.0,122.0,28.0,1.0
2014-03-08 01:01:44,1394240504.0,121.0,28.0,1.0
2014-03-08 01:01:48,1394240508.0,121.0,28.0,1.0
2014-03-08 01:01:58,1394240518.0,120.0,28.0,1.0
2014-03-08 01:02:02,1394240522.0,120.0,28.0,1.0
2014-03-08 01:02:13,1394240533.0,120.0,27.0,1.0
2014-03-08 01:02:17,1394240537.0,120.0,27.0,1.0
2014-03-08 01:02:19,1394240539.0,120.0,28.0,1.0
2014-03-08 01:02:27,1394240547.0,120.0,27.0,1.0
2014-03-08 01:02:31,1394240551.0,120.0,27.0,1.0
2014-03-08 01:02:34,1394240554.0,120.0,27.0,1.0
2014-03-08 01:02:45,1394240565.0,120.0,27.0,1.0
2014-03-08 01:02:48,1394240568.0,120.0,27.0,1.0
2014-03-08 01:02:59,1394240579.0,120.0,27.0,1.0
2014-03-08 01:03:02,1394240582.0,120.0,27.0,1.0
2014-03-08 01:03:14,1394240594.0,120.0,28.0,1.0
2014-03-08 01:03:16,1394240596.0,121.0,28.0,1.0
2014-03-08 01:03:19,1394240599.0,121.0,28.0,1.0
2014-03-08 01:03:28,1394240608.0,119.0,28.0,1.0
2014-03-08 01:03:31,1394240611.0,119.0,28.0,1.0
2014-03-08 01:03:33,1394240613.0,119.0,28.0,1.0
2014-03-08 01:03:45,1394240625.0,119.0,27.0,1.0
2014-03-08 01:03:47,1394240627.0,120.0,28.0,1.0
2014-03-08 01:03:59,1394240639.0,120.0,28.0,1.0
2014-03-08 01:04:02,1394240642.0,120.0,28.0,1.0
2014-03-08 01:04:14,1394240654.0,120.0,28.0,1.0
2014-03-08 01:04:16,1394240656.0,120.0,28.0,1.0
2014-03-08 01:04:18,1394240658.0,120.0,27.0,1.0
2014-03-08 01:04:28,1394240668.0,120.0,27.0,1.0
2014-03-08 01:04:30,1394240670.0,120.0,28.0,1.0
2014-03-08 01:04:32,1394240672.0,120.0,28.0,1.0
2014-03-08 01:04:44,1394240684.0,120.0,27.0,1.0
2014-03-08 01:04:46,1394240686.0,120.0,27.0,1.0
2014-03-08 01:04:58,1394240698.0,120.0,28.0,1.0
2014-03-08 01:05:01,1394240701.0,121.0,28.0,1.0
2014-03-08 01:05:13,1394240713.0,119.0,28.0,1.0
2014-03-08 01:05:15,1394240715.0,119.0,28.0,1.0
2014-03-08 01:05:19,1394240719.0,120.0,28.0,1.0
2014-03-08 01:05:27,1394240727.0,120.0,28.0,1.0
2014-03-08 01:05:29,1394240729.0,120.0,28.0,1.0
2014-03-08 01:05:33,1394240733.0,120.0,27.0,1.0
2014-03-08 01:05:43,1394240743.0,119.0,28.0,1.0
2014-03-08 01:05:47,1394240747.0,119.0,28.0,1.0
2014-03-08 01:05:58,1394240758.0,119.0,28.0,1.0
2014-03-08 01:06:01,1394240761.0,119.0,28.0,1.0
2014-03-08 01:06:12,1394240772.0,119.0,28.0,1.0
2014-03-08 01:06:16,1394240776.0,119.0,27.0,1.0
2014-03-08 01:06:19,1394240779.0,119.0,27.0,1.0
2014-03-08 01:06:26,1394240786.0,119.0,28.0,1.0
2014-03-08 01:06:30,1394240790.0,119.0,28.0,1.0
2014-03-08 01:06:33,1394240793.0,119.0,28.0,1.0
2014-03-08 01:06:44,1394240804.0,119.0,28.0,1.0
2014-03-08 01:06:47,1394240807.0,118.0,28.0,1.0
2014-03-08 01:06:59,1394240819.0,118.0,28.0,1.0
2014-03-08 01:07:02,1394240822.0,118.0,28.0,1.0
2014-03-08 01:07:13,1394240833.0,119.0,28.0,1.0
2014-03-08 01:07:16,1394240836.0,119.0,28.0,1.0
2014-03-08 01:07:19,1394240839.0,118.0,28.0,1.0
2014-03-08 01:07:27,1394240847.0,119.0,28.0,1.0
2014-03-08 01:07:30,1394240850.0,119.0,28.0,1.0
2014-03-08 01:07:34,1394240854.0,119.0,28.0,1.0
2014-03-08 01:07:45,1394240865.0,118.0,28.0,1.0
2014-03-08 01:07:48,1394240868.0,118.0,28.0,1.0
2014-03-08 01:07:59,1394240879.0,118.0,28.0,1.0
2014-03-08 01:08:02,1394240882.0,118.0,28.0,1.0
2014-03-08 01:08:13,1394240893.0,118.0,27.0,1.0
2014-03-08 01:08:16,1394240896.0,118.0,28.0,1.0
2014-03-08 01:08:19,1394240899.0,118.0,28.0,1.0
2014-03-08 01:08:27,1394240907.0,118.0,28.0,1.0
2014-03-08 01:08:31,1394240911.0,118.0,28.0,1.0
2014-03-08 01:08:34,1394240914.0,118.0,28.0,1.0
2014-03-08 01:08:45,1394240925.0,118.0,28.0,1.0
2014-03-08 01:08:48,1394240928.0,118.0,28.0,1.0
2014-03-08 01:08:59,1394240939.0,118.0,28.0,1.0
2014-03-08 01:09:02,1394240942.0,118.0,28.0,1.0
2014-03-08 01:09:13,1394240953.0,118.0,28.0,1.0
2014-03-08 01:09:16,1394240956.0,118.0,28.0,1.0
2014-03-08 01:09:19,1394240959.0,118.0,28.0,1.0
2014-03-08 01:09:28,1394240968.0,118.0,28.0,1.0
2014-03-08 01:09:31,1394240971.0,118.0,28.0,1.0
2014-03-08 01:09:33,1394240973.0,118.0,28.0,1.0
2014-03-08 01:09:45,1394240985.0,118.0,28.0,1.0
2014-03-08 01:09:47,1394240987.0,118.0,28.0,1.0
2014-03-08 01:09:59,1394240999.0,118.0,28.0,1.0
2014-03-08 01:10:02,1394241002.0,118.0,27.0,1.0
2014-03-08 01:10:14,1394241014.0,118.0,28.0,1.0
2014-03-08 01:10:16,1394241016.0,118.0,28.0,1.0
2014-03-08 01:10:18,1394241018.0,118.0,28.0,1.0
2014-03-08 01:10:28,1394241028.0,118.0,27.0,1.0
2014-03-08 01:10:30,1394241030.0,118.0,27.0,1.0
2014-03-08 01:10:32,1394241032.0,118.0,28.0,1.0
2014-03-08 01:10:44,1394241044.0,118.0,28.0,1.0
2014-03-08 01:10:47,1394241047.0,118.0,28.0,1.0
2014-03-08 01:10:59,1394241059.0,118.0,28.0,1.0
2014-03-08 01:11:01,1394241061.0,118.0,28.0,1.0
2014-03-08 01:11:13,1394241073.0,119.0,28.0,1.0
2014-03-08 01:11:15,1394241075.0,9.0,28.0,1.0
2014-03-08 01:11:19,1394241079.0,9.0,28.0,1.0
2014-03-08 01:11:27,1394241087.0,9.0,28.0,1.0
2014-03-08 01:11:30,1394241090.0,9.0,28.0,1.0
2014-03-08 01:11:33,1394241093.0,9.0,28.0,1.0
2014-03-08 01:11:44,1394241104.0,9.0,28.0,1.0
2014-03-08 01:11:47,1394241107.0,10.0,28.0,1.0
2014-03-08 01:11:58,1394241118.0,10.0,28.0,1.0
2014-03-08 01:12:01,1394241121.0,10.0,27.0,1.0
2014-03-08 01:12:12,1394241132.0,10.0,28.0,1.0
2014-03-08 01:12:16,1394241136.0,10.0,28.0,1.0
2014-03-08 01:12:18,1394241138.0,10.0,28.0,1.0
2014-03-08 01:12:27,1394241147.0,9.0,28.0,1.0
2014-03-08 01:12:30,1394241150.0,9.0,28.0,1.0
2014-03-08 01:12:33,1394241153.0,9.0,28.0,1.0
2014-03-08 01:12:44,1394241164.0,9.0,28.0,1.0
2014-03-08 01:12:47,1394241167.0,9.0,28.0,1.0
2014-03-08 01:12:58,1394241178.0,9.0,28.0,1.0
2014-03-08 01:13:01,1394241181.0,10.0,28.0,1.0
2014-03-08 01:13:13,1394241193.0,9.0,28.0,1.0
2014-03-08 01:13:15,1394241195.0,9.0,28.0,1.0
2014-03-08 01:13:19,1394241199.0,9.0,28.0,1.0
2014-03-08 01:13:27,1394241207.0,9.0,28.0,1.0
2014-03-08 01:13:30,1394241210.0,9.0,28.0,1.0
2014-03-08 01:13:33,1394241213.0,9.0,28.0,1.0
2014-03-08 01:13:44,1394241224.0,9.0,28.0,1.0
2014-03-08 01:13:47,1394241227.0,9.0,28.0,1.0
2014-03-08 01:13:58,1394241238.0,9.0,27.0,1.0
2014-03-08 01:14:01,1394241241.0,9.0,27.0,1.0
2014-03-08 01:14:13,1394241253.0,10.0,27.0,1.0
2014-03-08 01:14:16,1394241256.0,9.0,28.0,1.0
2014-03-08 01:14:19,1394241259.0,9.0,28.0,1.0
2014-03-08 01:14:27,1394241267.0,9.0,28.0,1.0
2014-03-08 01:14:30,1394241270.0,9.0,27.0,1.0
2014-03-08 01:14:34,1394241274.0,9.0,27.0,1.0
2014-03-08 01:14:45,1394241285.0,9.0,28.0,1.0
2014-03-08 01:14:48,1394241288.0,9.0,28.0,1.0
2014-03-08 01:14:59,1394241299.0,10.0,27.0,1.0
2014-03-08 01:15:02,1394241302.0,10.0,27.0,1.0
2014-03-08 01:15:13,1394241313.0,10.0,27.0,1.0
2014-03-08 01:15:17,1394241317.0,9.0,27.0,1.0
2014-03-08 01:15:18,1394241318.0,9.0,28.0,1.0
2014-03-08 01:15:28,1394241328.0,9.0,28.0,1.0
2014-03-08 01:15:31,1394241331.0,9.0,28.0,1.0
2014-03-08 01:15:32,1394241332.0,9.0,28.0,1.0
2014-03-08 01:15:45,1394241345.0,9.0,27.0,1.0
2014-03-08 01:15:47,1394241347.0,9.0,27.0,1.0
2014-03-08 01:15:59,1394241359.0,9.0,28.0,1.0
2014-03-08 01:16:01,1394241361.0,9.0,28.0,1.0
2014-03-08 01:16:14,1394241374.0,9.0,28.0,1.0
2014-03-08 01:16:15,1394241375.0,9.0,28.0,1.0
2014-03-08 01:16:19,1394241379.0,10.0,28.0,1.0
2014-03-08 01:16:28,1394241388.0,10.0,28.0,1.0
2014-03-08 01:16:29,1394241389.0,10.0,28.0,1.0
2014-03-08 01:16:33,1394241393.0,9.0,28.0,1.0
2014-03-08 01:16:44,1394241404.0,9.0,28.0,1.0
2014-03-08 01:16:47,1394241407.0,9.0,28.0,1.0
2014-03-08 01:16:58,1394241418.0,9.0,27.0,1.0
2014-03-08 01:17:02,1394241422.0,9.0,27.0,1.0
2014-03-08 01:17:12,1394241432.0,9.0,27.0,1.0
2014-03-08 01:17:16,1394241436.0,10.0,27.0,1.0
2014-03-08 01:17:20,1394241440.0,10.0,28.0,1.0
2014-03-08 01:17:26,1394241446.0,9.0,27.0,1.0
2014-03-08 01:17:30,1394241450.0,9.0,27.0,1.0
2014-03-08 01:17:34,1394241454.0,9.0,27.0,1.0
2014-03-08 01:17:45,1394241465.0,9.0,27.0,1.0
2014-03-08 01:17:49,1394241469.0,9.0,28.0,1.0
2014-03-08 01:17:59,1394241479.0,9.0,27.0,1.0
2014-03-08 01:18:03,1394241483.0,9.0,28.0,1.0
2014-03-08 01:18:13,1394241493.0,9.0,27.0,1.0
2014-03-08 01:18:17,1394241497.0,9.0,27.0,1.0
2014-03-08 01:18:18,1394241498.0,9.0,27.0,1.0
2014-03-08 01:18:27,1394241507.0,10.0,28.0,1.0
2014-03-08 01:18:31,1394241511.0,10.0,28.0,1.0
2014-03-08 01:18:33,1394241513.0,10.0,28.0,1.0
2014-03-08 01:18:46,1394241526.0,9.0,27.0,1.0
2014-03-08 01:18:47,1394241527.0,9.0,27.0,1.0
2014-03-08 01:19:00,1394241540.0,9.0,28.0,1.0
2014-03-08 01:19:01,1394241541.0,9.0,28.0,1.0
2014-03-08 01:19:14,1394241554.0,10.0,27.0,1.0
2014-03-08 01:19:16,1394241556.0,10.0,28.0,1.0
2014-03-08 01:19:19,1394241559.0,9.0,28.0,1.0
2014-03-08 01:19:29,1394241569.0,9.0,27.0,1.0
2014-03-08 01:19:30,1394241570.0,9.0,27.0,1.0
2014-03-08 01:19:33,1394241573.0,10.0,28.0,1.0
2014-03-08 01:19:44,1394241584.0,9.0,28.0,1.0
2014-03-08 01:19:48,1394241588.0,9.0,28.0,1.0
2014-03-08 01:19:58,1394241598.0,10.0,28.0,1.0
2014-03-08 01:20:02,1394241602.0,9.0,28.0,1.0
2014-03-08 01:20:13,1394241613.0,9.0,28.0,1.0
2014-03-08 01:20:16,1394241616.0,9.0,28.0,1.0
2014-03-08 01:20:19,1394241619.0,9.0,28.0,1.0
2014-03-08 01:20:27,1394241627.0,9.0,28.0,1.0
2014-03-08 01:20:31,1394241631.0,9.0,28.0,1.0
2014-03-08 01:20:33,1394241633.0,9.0,28.0,1.0
2014-03-08 01:20:45,1394241645.0,9.0,28.0,1.0
2014-03-08 01:20:47,1394241647.0,9.0,28.0,1.0
2014-03-08 01:20:59,1394241659.0,9.0,28.0,1.0
2014-03-08 01:21:02,1394241662.0,9.0,28.0,1.0
2014-03-08 01:21:13,1394241673.0,9.0,28.0,1.0
2014-03-08 01:21:16,1394241676.0,9.0,28.0,1.0
2014-03-08 01:21:19,1394241679.0,9.0,28.0,1.0
2014-03-08 01:21:28,1394241688.0,9.0,28.0,1.0
2014-03-08 01:21:30,1394241690.0,9.0,28.0,1.0
2014-03-08 01:21:33,1394241693.0,9.0,28.0,1.0
2014-03-08 01:21:44,1394241704.0,9.0,27.0,1.0
2014-03-08 01:21:47,1394241707.0,9.0,27.0,1.0
2014-03-08 01:21:59,1394241719.0,9.0,28.0,1.0
2014-03-08 01:22:02,1394241722.0,9.0,28.0,1.0
2014-03-08 01:22:13,1394241733.0,9.0,28.0,1.0
2014-03-08 01:22:16,1394241736.0,9.0,28.0,1.0
2014-03-08 01:22:18,1394241738.0,9.0,28.0,1.0
2014-03-08 01:22:27,1394241747.0,10.0,28.0,1.0
2014-03-08 01:22:30,1394241750.0,10.0,28.0,1.0
2014-03-08 01:22:32,1394241752.0,140.0,28.0,1.0
2014-03-08 01:22:44,1394241764.0,147.0,28.0,1.0
2014-03-08 01:22:46,1394241766.0,147.0,28.0,1.0
2014-03-08 01:22:59,1394241779.0,139.0,28.0,1.0
2014-03-08 01:23:01,1394241781.0,139.0,28.0,1.0
2014-03-08 01:23:13,1394241793.0,133.0,28.0,1.0
2014-03-08 01:23:15,1394241795.0,132.0,28.0,1.0
2014-03-08 01:23:18,1394241798.0,132.0,28.0,1.0
2014-03-08 01:23:27,1394241807.0,127.0,28.0,1.0
2014-03-08 01:23:29,1394241809.0,127.0,28.0,1.0
2014-03-08 01:23:33,1394241813.0,127.0,28.0,1.0
2014-03-08 01:23:43,1394241823.0,127.0,28.0,1.0
2014-03-08 01:23:47,1394241827.0,127.0,28.0,1.0
2014-03-08 01:23:58,1394241838.0,125.0,28.0,1.0
2014-03-08 01:24:01,1394241841.0,124.0,27.0,1.0
2014-03-08 01:24:12,1394241852.0,123.0,28.0,1.0
2014-03-08 01:24:15,1394241855.0,123.0,28.0,1.0
2014-03-08 01:24:19,1394241859.0,124.0,28.0,1.0
2014-03-08 01:24:26,1394241866.0,122.0,28.0,1.0
2014-03-08 01:24:30,1394241870.0,123.0,28.0,1.0
2014-03-08 01:24:34,1394241874.0,123.0,27.0,1.0
2014-03-08 01:24:44,1394241884.0,122.0,27.0,1.0
2014-03-08 01:24:48,1394241888.0,123.0,28.0,1.0
2014-03-08 01:24:58,1394241898.0,123.0,28.0,1.0
2014-03-08 01:25:02,1394241902.0,122.0,28.0,1.0
2014-03-08 01:25:12,1394241912.0,121.0,28.0,1.0
2014-03-08 01:25:17,1394241917.0,121.0,28.0,1.0
2014-03-08 01:25:19,1394241919.0,122.0,28.0,1.0
2014-03-08 01:25:27,1394241927.0,121.0,27.0,1.0
2014-03-08 01:25:31,1394241931.0,121.0,28.0,1.0
2014-03-08 01:25:33,1394241933.0,121.0,28.0,1.0
2014-03-08 01:25:45,1394241945.0,123.0,28.0,1.0
2014-03-08 01:25:47,1394241947.0,123.0,28.0,1.0
2014-03-08 01:25:59,1394241959.0,123.0,28.0,1.0
2014-03-08 01:26:02,1394241962.0,123.0,28.0,1.0
2014-03-08 01:26:14,1394241974.0,121.0,28.0,1.0
2014-03-08 01:26:16,1394241976.0,120.0,28.0,1.0
2014-03-08 01:26:19,1394241979.0,120.0,28.0,1.0
2014-03-08 01:26:28,1394241988.0,121.0,28.0,1.0
2014-03-08 01:26:30,1394241990.0,121.0,27.0,1.0
2014-03-08 01:26:33,1394241993.0,122.0,27.0,1.0
2014-03-08 01:26:44,1394242004.0,121.0,28.0,1.0
2014-03-08 01:26:47,1394242007.0,122.0,28.0,1.0
2014-03-08 01:26:59,1394242019.0,121.0,27.0,1.0
2014-03-08 01:27:02,1394242022.0,121.0,28.0,1.0
2014-03-08 01:27:13,1394242033.0,121.0,28.0,1.0
2014-03-08 01:27:16,1394242036.0,121.0,28.0,1.0
2014-03-08 01:27:19,1394242039.0,120.0,28.0,1.0
2014-03-08 01:27:27,1394242047.0,121.0,28.0,1.0
2014-03-08 01:27:30,1394242050.0,121.0,28.0,1.0
2014-03-08 01:27:34,1394242054.0,121.0,27.0,1.0
2014-03-08 01:27:44,1394242064.0,120.0,27.0,1.0
2014-03-08 01:27:48,1394242068.0,120.0,28.0,1.0
2014-03-08 01:27:59,1394242079.0,120.0,28.0,1.0
2014-03-08 01:28:02,1394242082.0,120.0,28.0,1.0
2014-03-08 01:28:13,1394242093.0,120.0,26.0,1.0
2014-03-08 01:28:16,1394242096.0,120.0,26.0,1.0
2014-03-08 01:28:19,1394242099.0,119.0,26.0,1.0
2014-03-08 01:28:27,1394242107.0,120.0,26.0,1.0
2014-03-08 01:28:31,1394242111.0,119.0,26.0,1.0
2014-03-08 01:28:33,1394242113.0,119.0,26.0,1.0
2014-03-08 01:28:45,1394242125.0,119.0,26.0,1.0
2014-03-08 01:28:47,1394242127.0,119.0,26.0,1.0
2014-03-08 01:28:59,1394242139.0,120.0,26.0,1.0
2014-03-08 01:29:02,1394242142.0,120.0,26.0,1.0
2014-03-08 01:29:14,1394242154.0,120.0,26.0,1.0
2014-03-08 01:29:16,1394242156.0,120.0,26.0,1.0
2014-03-08 01:29:19,1394242159.0,120.0,26.0,1.0
2014-03-08 01:29:28,1394242168.0,120.0,26.0,1.0
2014-03-08 01:29:30,1394242170.0,120.0,27.0,1.0
2014-03-08 01:29:33,1394242173.0,120.0,27.0,1.0
2014-03-08 01:29:44,1394242184.0,119.0,26.0,1.0
2014-03-08 01:29:47,1394242187.0,119.0,26.0,1.0
2014-03-08 01:29:59,1394242199.0,119.0,26.0,1.0
2014-03-08 01:30:02,1394242202.0,119.0,26.0,1.0
2014-03-08 01:30:13,1394242213.0,119.0,27.0,1.0
2014-03-08 01:30:16,1394242216.0,119.0,27.0,1.0
2014-03-08 01:30:20,1394242220.0,119.0,27.0,1.0
2014-03-08 01:30:27,1394242227.0,119.0,26.0,1.0
2014-03-08 01:30:30,1394242230.0,119.0,26.0,1.0
2014-03-08 01:30:34,1394242234.0,119.0,26.0,1.0
2014-03-08 01:30:44,1394242244.0,119.0,26.0,1.0
2014-03-08 01:30:48,1394242248.0,119.0,26.0,1.0
2014-03-08 01:30:59,1394242259.0,118.0,26.0,1.0
2014-03-08 01:31:02,1394242262.0,119.0,26.0,1.0
2014-03-08 01:31:13,1394242273.0,119.0,26.0,1.0
2014-03-08 01:31:17,1394242277.0,119.0,26.0,1.0
2014-03-08 01:31:19,1394242279.0,119.0,26.0,1.0
2014-03-08 01:31:27,1394242287.0,119.0,26.0,1.0
2014-03-08 01:31:31,1394242291.0,118.0,27.0,1.0
2014-03-08 01:31:34,1394242294.0,118.0,27.0,1.0
2014-03-08 01:31:45,1394242305.0,119.0,26.0,1.0
2014-03-08 01:31:48,1394242308.0,119.0,26.0,1.0
2014-03-08 01:31:59,1394242319.0,119.0,26.0,1.0
2014-03-08 01:32:02,1394242322.0,118.0,26.0,1.0
2014-03-08 01:32:14,1394242334.0,118.0,26.0,1.0
2014-03-08 01:32:16,1394242336.0,118.0,26.0,1.0
2014-03-08 01:32:19,1394242339.0,118.0,26.0,1.0
2014-03-08 01:32:28,1394242348.0,118.0,26.0,1.0
2014-03-08 01:32:31,1394242351.0,118.0,26.0,1.0
2014-03-08 01:32:33,1394242353.0,119.0,26.0,1.0
2014-03-08 01:32:45,1394242365.0,119.0,26.0,1.0
2014-03-08 01:32:48,1394242368.0,119.0,26.0,1.0
2014-03-08 01:32:59,1394242379.0,119.0,26.0,1.0
2014-03-08 01:33:02,1394242382.0,119.0,26.0,1.0
2014-03-08 01:33:13,1394242393.0,118.0,26.0,1.0
2014-03-08 01:33:16,1394242396.0,118.0,26.0,1.0
2014-03-08 01:33:18,1394242398.0,118.0,26.0,1.0
2014-03-08 01:33:28,1394242408.0,118.0,26.0,1.0
2014-03-08 01:33:30,1394242410.0,118.0,26.0,1.0
2014-03-08 01:33:33,1394242413.0,118.0,26.0,1.0
2014-03-08 01:33:45,1394242425.0,118.0,27.0,1.0
2014-03-08 01:33:47,1394242427.0,118.0,27.0,1.0
2014-03-08 01:33:59,1394242439.0,118.0,26.0,1.0
2014-03-08 01:34:01,1394242441.0,118.0,26.0,1.0
2014-03-08 01:34:13,1394242453.0,118.0,26.0,1.0
2014-03-08 01:34:15,1394242455.0,118.0,26.0,1.0
2014-03-08 01:34:19,1394242459.0,118.0,26.0,1.0
2014-03-08 01:34:27,1394242467.0,118.0,26.0,1.0
2014-03-08 01:34:30,1394242470.0,118.0,26.0,1.0
2014-03-08 01:34:33,1394242473.0,118.0,26.0,1.0
2014-03-08 01:34:44,1394242484.0,9.0,26.0,1.0
2014-03-08 01:34:48,1394242488.0,9.0,26.0,1.0
2014-03-08 01:34:58,1394242498.0,9.0,26.0,1.0
2014-03-08 01:35:02,1394242502.0,9.0,26.0,1.0
2014-03-08 01:35:12,1394242512.0,10.0,26.0,1.0
2014-03-08 01:35:16,1394242516.0,10.0,26.0,1.0
2014-03-08 01:35:19,1394242519.0,10.0,27.0,1.0
2014-03-08 01:35:27,1394242527.0,10.0,27.0,1.0
2014-03-08 01:35:30,1394242530.0,10.0,27.0,1.0
2014-03-08 01:35:33,1394242533.0,10.0,26.0,1.0
2014-03-08 01:35:45,1394242545.0,9.0,26.0,1.0
2014-03-08 01:35:48,1394242548.0,10.0,26.0,1.0
2014-03-08 01:35:59,1394242559.0,9.0,26.0,1.0
2014-03-08 01:36:02,1394242562.0,9.0,26.0,1.0
2014-03-08 01:36:13,1394242573.0,10.0,26.0,1.0
2014-03-08 01:36:16,1394242576.0,10.0,26.0,1.0
2014-03-08 01:36:19,1394242579.0,10.0,26.0,1.0
2014-03-08 01:36:28,1394242588.0,10.0,26.0,1.0
2014-03-08 01:36:31,1394242591.0,9.0,26.0,1.0
2014-03-08 01:36:33,1394242593.0,9.0,26.0,1.0
